n_secs,dim,filename,loca_type,data_split
20001,70,1.0inch-#2000_csv_Run-1399.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1782.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1460.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1672.parquet,1.0inch,test
12989,70,1.5inch-#2000_csv_Run-1087.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1694.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-475.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1955.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-299.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-170.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-978.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1051.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-213.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1654.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-230.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-513.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-839.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-558.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-962.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-765.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-896.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1193.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-278.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-691.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-149.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-401.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1552.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1226.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1223.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1467.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-202.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-191.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1511.parquet,1.0inch,test
12323,70,1.5inch-#2000_csv_Run-1208.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-121.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1542.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1961.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-706.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-095.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-828.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1241.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1209.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1108.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-525.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-239.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-859.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1510.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1523.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-558.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-130.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-301.parquet,1.0inch,train
10592,70,1.5inch-#2000_csv_Run-706.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-464.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-326.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1109.parquet,0.5inch,train
19507,70,1.5inch-#2000_csv_Run-553.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1469.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-342.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1370.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-862.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1292.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-956.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1859.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-365.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1588.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1591.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-327.parquet,1.0inch,train
18385,70,1.5inch-#2000_csv_Run-599.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1869.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-004.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1186.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1631.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1413.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-718.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1263.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1854.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-430.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1803.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1024.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-062.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-874.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-254.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1610.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-454.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-948.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1448.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1707.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-663.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1651.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-190.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1055.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1868.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1063.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1065.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-478.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-314.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-336.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-676.parquet,0.5inch,val
11703,70,1.5inch-#2000_csv_Run-1330.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1222.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1840.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1987.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1750.parquet,1.5inch,train
17106,70,1.5inch-#2000_csv_Run-1980.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1197.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-792.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1593.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1625.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1129.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1755.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1041.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-150.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1871.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1496.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-240.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1766.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-326.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-281.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1526.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-054.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-622.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-962.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1458.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-633.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1808.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1945.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1210.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-849.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-599.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1657.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-334.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1034.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-353.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-253.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-094.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-398.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-642.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-692.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-152.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1621.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1946.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1150.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-493.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1692.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1830.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1285.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-098.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1043.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-035.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1251.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1244.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1716.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-077.parquet,1.0inch,train
10415,70,1.5inch-#2000_csv_Run-1507.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-020.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-552.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1017.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1444.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1775.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-515.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1727.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-241.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1746.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-809.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1509.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1599.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1192.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1345.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-306.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1204.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-898.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1957.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-338.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1167.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-122.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1465.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1759.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1144.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-648.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1702.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-861.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-797.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1814.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-400.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-795.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1855.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-042.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-214.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-987.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-702.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1904.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-722.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-660.parquet,1.0inch,train
18602,70,1.5inch-#2000_csv_Run-447.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-119.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1925.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-177.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-205.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-309.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-479.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-715.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-380.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-340.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1739.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1603.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-027.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1417.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-418.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-870.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-458.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-765.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1139.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1971.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-963.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-270.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1310.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1943.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1103.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1579.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-382.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1808.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1976.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1778.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-203.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-772.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-131.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-300.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-769.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1782.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1129.parquet,1.5inch,train
10165,70,1.5inch-#2000_csv_Run-949.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1033.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-810.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-531.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1232.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-766.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-912.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-365.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1411.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-462.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1795.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-989.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-044.parquet,0.5inch,train
19097,70,1.5inch-#2000_csv_Run-955.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-049.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1668.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-209.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-219.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1246.parquet,1.0inch,train
19887,70,1.5inch-#2000_csv_Run-850.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-276.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1131.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1348.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1364.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-680.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1252.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-144.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-422.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-008.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1920.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1150.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1718.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-789.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-609.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1457.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-148.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-630.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1839.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1531.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-596.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-789.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1238.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-865.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-678.parquet,1.0inch,test
11475,70,1.5inch-#2000_csv_Run-808.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-302.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1075.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-985.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1408.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1909.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1419.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1382.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-002.parquet,1.5inch,val
13150,70,1.5inch-#2000_csv_Run-572.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1231.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1194.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-413.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-109.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1784.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-832.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1972.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-164.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1251.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1225.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-794.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1635.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1512.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1520.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1101.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1340.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-135.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1156.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1992.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1605.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-061.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1944.parquet,0.5inch,train
13606,70,1.5inch-#2000_csv_Run-1943.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-002.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-719.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-981.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1255.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1218.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1012.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-483.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-805.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-406.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-025.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1632.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1849.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-760.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1953.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-930.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-085.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-316.parquet,1.5inch,val
11730,70,1.5inch-#2000_csv_Run-1272.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1287.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-330.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-015.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1688.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1846.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1710.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-929.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-1783.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-608.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1835.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-086.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1360.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-609.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1154.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1771.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-771.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-931.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-096.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-791.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1969.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-216.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-998.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-046.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1315.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1635.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1040.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-583.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-618.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-097.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1131.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1573.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-028.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1427.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1408.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-436.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1512.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1334.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-606.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-614.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1077.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-387.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-136.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-466.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-964.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-746.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1380.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1372.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-064.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1282.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1795.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1306.parquet,1.0inch,train
11007,70,1.5inch-#2000_csv_Run-1756.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-886.parquet,0.5inch,train
19608,70,1.5inch-#2000_csv_Run-928.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1970.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1020.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-357.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1999.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-886.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1372.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-607.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1621.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-494.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-896.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1473.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1873.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-569.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1973.parquet,1.0inch,val
